id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
30500,tiṭṭhamāna,tiṭṭhamāno,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ <b>tiṭṭhamāno</b> dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... vīsati ... tiṃsaṃ ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
30430,ti 1,tīṇi,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno <b>tīṇi</b> ... cattāri ... pañca ... dasa ... vīsati ... tiṃsaṃ ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
69937,vīsati,vīsati,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... <b>vīsati</b> ... tiṃsaṃ ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
30908,tiṃsaṃ,tiṃsaṃ,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... vīsati ... <b>tiṃsaṃ</b> ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
26127,cattārīsā,cattārīsaṃ,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... vīsati ... tiṃsaṃ ... <b>cattārīsaṃ</b> api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
66551,vassasata,vassasataṃ,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... vīsati ... tiṃsaṃ ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno <b>vassasataṃ</b> api tiṭṭhamāno, bhiyyo api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
50009,bhiyyo,bhiyyo,SN12.61,,"dissati ayaṃ, bhikkhave, cātumahābhūtiko kāyo ekaṃ api vassaṁ tiṭṭhamāno dve api vassāni tiṭṭhamāno tīṇi ... cattāri ... pañca ... dasa ... vīsati ... tiṃsaṃ ... cattārīsaṃ api vassāni tiṭṭhamāno paññāsaṃ api vassāni tiṭṭhamāno vassasataṃ api tiṭṭhamāno, <b>bhiyyo</b> api tiṭṭhamāno.","It is observed, monks, [that] this body, composed of the four great elements, is standing just one year, [or] just two years ... three ... four ... five ... ten ... twenty ... thirty ... forty ... fifty [or] remaining one hundred years [or] even remaining more than [that].",
71820,kabaḷī,,SN12.63,,"<b>kabaḷī</b>kāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
20173,kabaḷīkāra,kabaḷīkāro,SN12.63,,"<b>kabaḷīkāro</b> āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
19154,oḷārika 2,oḷāriko,SN12.63,,"kabaḷīkāro āhāro <b>oḷāriko</b> vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
33114,dutiya 1,dutiyo,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso <b>dutiyo</b>, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
51239,mano 1,,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, <b>mano</b>sañcetanā tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
51280,manosañcetanā,manosañcetanā,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
57297,sañcetanā,manosañcetanā,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, mano<b>sañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
29427,tatiya 1.1,tatiyā,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā <b>tatiyā</b>, viññāṇaṃ catutthaṃ","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
25899,catuttha 1,catutthaṃ,SN12.63,,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ <b>catutthaṃ</b>","heavy or refined edible food, sense contact is the second, mental volition is the third, consciousness is the fourth",
30211,taṃ kiṃ maññatha,taṃ kiṃ maññatha,SN12.63 (simpl),,"<b>taṃ kiṃ maññatha</b>, api nu so puriso divasaṃ tīhi sattīhi satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
6652,api nu,api nu,SN12.63 (simpl),,"taṃ kiṃ maññatha, <b>api nu</b> so puriso divasaṃ tīhi sattīhi satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
32689,divasaṃ,divasaṃ,SN12.63 (simpl),,"taṃ kiṃ maññatha, api nu so puriso <b>divasaṃ</b> tīhi sattīhi satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
57835,satti 1,sattīhi,SN12.63 (simpl),,"taṃ kiṃ maññatha, api nu so puriso divasaṃ tīhi <b>sattīhi</b> satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
57569,sata 2.1,,SN12.63 (simpl),,"taṃ kiṃ maññatha, api nu so puriso divasaṃ tīhi sattīhi <b>satehi</b> haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
70772,haññamāna 1,haññamāno,SN12.63 (simpl),,"taṃ kiṃ maññatha, api nu so puriso divasaṃ tīhi sattīhi satehi <b>haññamāno</b> tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyeyya?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
40896,paṭisaṃvediyetha,paṭisaṃvediyeyya,SN12.63 (simpl),,"taṃ kiṃ maññatha, api nu so puriso divasaṃ tīhi sattīhi satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ <b>paṭisaṃvediyeyya</b>?","""What do you think? Wouldn't that man, being struck during the day with three hundred spears, experience suffering and distress on that account?""",
1842,aṭṭhārasa 1,aṭṭhārasa,SN36.22,,<b>aṭṭhārasa</b> api mayā vedanā vuttā pariyāyena; chattiṃsa api mayā vedanā vuttā pariyāyena; aṭṭhasataṃ api mayā vedanā vuttā pariyāyena.,"I have spoken [of] eighteen feelings in one way, also I have spoken of thirty-six feelings by [another] way, also I have spoken of one hundred and eight feelings by [another] way.",
43992,pariyāyena,pariyāyena,SN36.22,,aṭṭhārasa api mayā vedanā vuttā <b>pariyāyena</b>; chattiṃsa api mayā vedanā vuttā <b>pariyāyena</b>; aṭṭhasataṃ api mayā vedanā vuttā <b>pariyāyena</b>.,"I have spoken [of] eighteen feelings in one way, also I have spoken of thirty-six feelings by [another] way, also I have spoken of one hundred and eight feelings by [another] way.",
27358,chattiṃsā,chattiṃsa,SN36.22,,aṭṭhārasa api mayā vedanā vuttā pariyāyena; <b>chattiṃsa</b> api mayā vedanā vuttā pariyāyena; aṭṭhasataṃ api mayā vedanā vuttā pariyāyena.,"I have spoken [of] eighteen feelings in one way, also I have spoken of thirty-six feelings by [another] way, also I have spoken of one hundred and eight feelings by [another] way.",
1805,aṭṭhasata,aṭṭhasataṃ,SN36.22,,aṭṭhārasa api mayā vedanā vuttā pariyāyena; chattiṃsa api mayā vedanā vuttā pariyāyena; <b>aṭṭhasataṃ</b> api mayā vedanā vuttā pariyāyena.,"I have spoken [of] eighteen feelings in one way, also I have spoken of thirty-six feelings by [another] way, also I have spoken of one hundred and eight feelings by [another] way.",
54017,yāvakīvañca,yāvakīvañ'ca,SN56.11 (simpl),,"<b>yāvakīvañ'ca</b> me, bhikkhave, imesu catūsu ariyasaccesu saha tīhi parivaṭṭehi saha dvādasahi ākārehi yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,","Monks, as long as for me, knowledge and vision were not perfectly purified with regard to the Four Noble Truths as they truly are in [their] three phases together with [their] twelve aspects",
75773,parivaṭṭa 2,parivaṭṭehi,SN56.11 (simpl),,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu saha tīhi <b>parivaṭṭehi</b> saha dvādasahi ākārehi yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,","Monks, as long as for me, knowledge and vision were not perfectly purified with regard to the Four Noble Truths as they truly are in [their] three phases together with [their] twelve aspects",
11023,ākāra 1.2,ākārehi,SN56.11 (simpl),,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu saha tīhi parivaṭṭehi saha dvādasahi <b>ākārehi</b> yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,","Monks, as long as for me, knowledge and vision were not perfectly purified with regard to the Four Noble Truths as they truly are in [their] three phases together with [their] twelve aspects",
53661,yathābhūtaṃ,yathābhūtaṃ,SN56.11 (simpl),,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu saha tīhi parivaṭṭehi saha dvādasahi ākārehi <b>yathābhūtaṃ</b> ñāṇadassanaṃ na suvisuddhaṃ ahosi,","Monks, as long as for me, knowledge and vision were not perfectly purified with regard to the Four Noble Truths as they truly are in [their] three phases together with [their] twelve aspects",
64624,suvisuddha,suvisuddhaṃ,SN56.11 (simpl),,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu saha tīhi parivaṭṭehi saha dvādasahi ākārehi yathābhūtaṃ ñāṇadassanaṃ na <b>suvisuddhaṃ</b> ahosi,","Monks, as long as for me, knowledge and vision were not perfectly purified with regard to the Four Noble Truths as they truly are in [their] three phases together with [their] twelve aspects",
66201,vanappagumba,vanappagumbe,SNP13,yes,"<b>vanappagumbe</b> yathā phussit'agge, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
47801,phussita 1,,SNP13,yes,"vanappagumbe yathā <b>phussit</b>'agge, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
47804,phussitagga,phussit'agge,SNP13,yes,"vanappagumbe yathā <b>phussit'agge</b>, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
24915,gimhāna,gimhāna,SNP13,yes,"vanappagumbe yathā phussit'agge, <b>gimhāna</b>-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
24916,gimhānamāsa,gimhāna-māse,SNP13,yes,"vanappagumbe yathā phussit'agge, <b>gimhāna-māse</b> paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
24912,gimha,gimhe,SNP13,yes,"vanappagumbe yathā phussit'agge, gimhāna-māse paṭhamasmiṃ <b>gimhe</b>, tath'ūpamaṃ dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
29724,tathūpama,tath'ūpamaṃ,SNP13,yes,"vanappagumbe yathā phussit'agge, gimhāna-māse paṭhamasmiṃ gimhe, <b>tath'ūpamaṃ</b> dhamma-varaṃ adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
34905,dhammavara,dhamma-varaṃ,SNP13,yes,"vanappagumbe yathā phussit'agge, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ <b>dhamma-varaṃ</b> adesayi, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
2950,adesayi,adesayi,SNP13,yes,"vanappagumbe yathā phussit'agge, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ <b>adesayi</b>, nibbāna-gāmiṃ paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
37574,nibbānagāmī,nibbāna-gāmiṃ,SNP13,yes,"vanappagumbe yathā phussit'agge, gimhāna-māse paṭhamasmiṃ gimhe, tath'ūpamaṃ dhamma-varaṃ adesayi, <b>nibbāna-gāmiṃ</b> paramaṃ hitāya.","Like a forest grove with a flowering crest, in the first heat of the hot month, (The Buddha) taught the sublime teaching, leading to the highest Nibbāna, for the benefit.",
68622,vibhāvayati,vibhāvayanti,SNP13,yes,"ye ariyasaccāni <b>vibhāvayanti</b>, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti bhusaṃ pamattā, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
24461,gambhīrapañña,gambhīrapaññena,SNP13,yes,"ye ariyasaccāni vibhāvayanti, <b>gambhīrapaññena</b> sudesitāni. kiñ'c'āpi te honti bhusaṃ pamattā, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
63902,sudesita,sudesitāni,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena <b>sudesitāni</b>. kiñ'c'āpi te honti bhusaṃ pamattā, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
21655,kiñcāpi,kiñ'c'āpi,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. <b>kiñ'c'āpi</b> te honti bhusaṃ pamattā, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
50133,bhusaṃ 1,bhusaṃ,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti <b>bhusaṃ</b> pamattā, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
42654,pamatta 1,pamattā,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti bhusaṃ <b>pamattā</b>, na te bhavaṃ aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
49520,bhava 3,,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti bhusaṃ pamattā, na te <b>bhavaṃ</b> aṭṭhamaṃ ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
1786,aṭṭhama 1,aṭṭhamaṃ,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti bhusaṃ pamattā, na te bhavaṃ <b>aṭṭhamaṃ</b> ādiyanti.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
11588,ādiyati 1,ādiyanti,SNP13,yes,"ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni. kiñ'c'āpi te honti bhusaṃ pamattā, na te bhavaṃ aṭṭhamaṃ <b>ādiyanti</b>.","They who understand clearly the Noble Truths well taught by one with profound wisdom, even though they are exceedingly negligent, they do not grasp an eighth state of existence.",
26113,catūhi 2,catūhi,SNP13 (simpl),yes,"<b>catūhi</b> apāyehi ca vippamutto, cha ca abhiṭhānāni abhabbo kātuṃ",One is released from the four states of misery and is unable to perform the six heinous crimes.,
6613,apāya 1,apāyehi,SNP13 (simpl),yes,"catūhi <b>apāyehi</b> ca vippamutto, cha ca abhiṭhānāni abhabbo kātuṃ",One is released from the four states of misery and is unable to perform the six heinous crimes.,
68475,vippamutta,vippamutto,SNP13 (simpl),yes,"catūhi apāyehi ca <b>vippamutto</b>, cha ca abhiṭhānāni abhabbo kātuṃ",One is released from the four states of misery and is unable to perform the six heinous crimes.,
7701,abhiṭhāna,abhiṭhānāni,SNP13 (simpl),yes,"catūhi apāyehi ca vippamutto, cha ca <b>abhiṭhānāni</b> abhabbo kātuṃ",One is released from the four states of misery and is unable to perform the six heinous crimes.,
7473,abhabba 1,abhabbo,SNP13 (simpl),yes,"catūhi apāyehi ca vippamutto, cha ca abhiṭhānāni <b>abhabbo</b> kātuṃ",One is released from the four states of misery and is unable to perform the six heinous crimes.,
39840,pañcama,,SNP5,yes,"caturo samaṇā na <b>pañcam</b>'atthi, te te āvikaromi sakkhipuṭṭho.","There are four (kinds of) ascetics, there is not a fifth. Questioned face to face, I will clarify those for you.",
13077,āvikaroti 2,āvikaromi,SNP5,yes,"caturo samaṇā na pañcam'atthi, te te <b>āvikaromi</b> sakkhipuṭṭho.","There are four (kinds of) ascetics, there is not a fifth. Questioned face to face, I will clarify those for you.",
46575,puṭṭha 1.1,,SNP5,yes,"caturo samaṇā na pañcam'atthi, te te āvikaromi sakkhi<b>puṭṭho</b>.","There are four (kinds of) ascetics, there is not a fifth. Questioned face to face, I will clarify those for you.",
71431,hetaṃ,,SNP6,yes,"iti <b>h'etaṃ</b> vijānāma, navamo so parābhavo. dasamaṃ bhagavā brūhi. kiṃ parābhavato mukhaṃ?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
67580,vijānāti 1,vijānāma,SNP6,yes,"iti h'etaṃ <b>vijānāma</b>, navamo so parābhavo. dasamaṃ bhagavā brūhi. kiṃ parābhavato mukhaṃ?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
35925,navama,navamo,SNP6,yes,"iti h'etaṃ vijānāma, <b>navamo</b> so parābhavo. dasamaṃ bhagavā brūhi. kiṃ parābhavato mukhaṃ?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
43101,parābhava,parābhavo,SNP6,yes,"iti h'etaṃ vijānāma, navamo so <b>parābhavo</b>. dasamaṃ bhagavā brūhi. kiṃ parābhavato mukhaṃ?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
32035,dasama 1,dasamaṃ,SNP6,yes,"iti h'etaṃ vijānāma, navamo so parābhavo. <b>dasamaṃ</b> bhagavā brūhi. kiṃ parābhavato mukhaṃ?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
52761,mukha 7,,SNP6,yes,"iti h'etaṃ vijānāma, navamo so parābhavo. dasamaṃ bhagavā brūhi. kiṃ parābhavato <b>mukhaṃ</b>?","Indeed this we understand, [that] this [is] the ninth downfall. May the Blessed One tell [us] the tenth: What [is] the cause of the downfall?",
27290,chaṭṭha,chaṭṭho,UD45,,"ayaṃ, bhikkhave, imasmiṃ dhammavinaye <b>chaṭṭho</b> acchariyo abbhuto dhammo","Monks, this is the sixth wonderful and amazing quality in this Dhamma and Vinaya.",
1044,acchariya 1,acchariyo,UD45,,"ayaṃ, bhikkhave, imasmiṃ dhammavinaye chaṭṭho <b>acchariyo</b> abbhuto dhammo","Monks, this is the sixth wonderful and amazing quality in this Dhamma and Vinaya.",
7334,abbhuta 1,abbhuto,UD45,,"ayaṃ, bhikkhave, imasmiṃ dhammavinaye chaṭṭho acchariyo <b>abbhuto</b> dhammo","Monks, this is the sixth wonderful and amazing quality in this Dhamma and Vinaya.",
17638,ekarasa,ekaraso,UD45,,"seyyathāpi, bhikkhave, mahāsamuddo <b>ekaraso</b> loṇaraso, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso vimuttiraso","Monks, just as the great ocean has one taste, the taste of salt. Likewise, monks, this teaching and training has one taste, the flavour of liberation.",
56078,loṇa 2,loṇaraso,UD45,,"seyyathāpi, bhikkhave, mahāsamuddo ekaraso <b>loṇa</b>raso, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso vimuttiraso","Monks, just as the great ocean has one taste, the taste of salt. Likewise, monks, this teaching and training has one taste, the flavour of liberation.",
71873,loṇarasa,loṇaraso,UD45,,"seyyathāpi, bhikkhave, mahāsamuddo ekaraso <b>loṇaraso</b>, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso vimuttiraso","Monks, just as the great ocean has one taste, the taste of salt. Likewise, monks, this teaching and training has one taste, the flavour of liberation.",
68741,vimuttirasa,vimuttiraso,UD45,,"seyyathāpi, bhikkhave, mahāsamuddo ekaraso loṇaraso, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso <b>vimuttiraso</b>","Monks, just as the great ocean has one taste, the taste of salt. Likewise, monks, this teaching and training has one taste, the flavour of liberation.",
40978,paṭissutvā,paṭissutvā,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato <b>paṭissutvā</b> soḷasa aṭṭhakavaggikāni sabbāni eva sarena abhaṇi.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
65436,soḷasa 1,soḷasa,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā <b>soḷasa</b> aṭṭhakavaggikāni sabbāni eva sarena abhaṇi.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
1736,aṭṭhakavaggika,aṭṭhakavaggikāni,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa <b>aṭṭhakavaggikāni</b> sabbāni eva sarena abhaṇi.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
59009,sabbāneva,,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa aṭṭhakavaggikāni <b>sabbāni eva</b> sarena abhaṇi.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
61126,sarena,sarena,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa aṭṭhakavaggikāni sabbāni eva <b>sarena</b> abhaṇi.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
7469,abhaṇi,abhaṇi,UD46,,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa aṭṭhakavaggikāni sabbāni eva sarena <b>abhaṇi</b>.","""Yes, venerable sir."" Having responded in agreement to the Blessed One, Venerable Soṇa indeed recited melodiously all sixteen [suttas], belonging to the groups of eight.",
30028,tamenaṃ,,VIN PAT AN 1,yes,"<b>tam'enaṃ</b> saddheyyavacasā upāsikā disvā tiṇṇaṃ dhammānaṃ aññatarena vadeyya, pārājikena vā saṅghādisesena vā pācittiyena vā","A lay woman, whose words can be trusted, having then seen that should speak in accordance with one of three rules: according to an offence involving defeat, according to an offence requiring suspension, according to an offence requiring confession.",
