id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
65333,sobhati 2,sobhati,MN82,,"aṭṭhi tacena onaddhaṃ, saha vatthebhi <b>sobhati</b>.",A bone covered with skin; it looks beautiful with clothes.,
65135,soci,soci,DN16.32,,alaṃ ānanda mā <b>soci</b> mā paridevi,"Stop Ānanda, don't cry, don't lament!",
65360,somanassa,somanassena,SN56.35 (simpl),,"ahaṃ saha eva sukhena, saha eva <b>somanassena</b> catunnaṃ ariyasaccānaṃ abhisamayaṃ vadāmi.",I say clear comprehension of the four Noble Truths [is] accompanied only by happiness and only by mental ease.,
63641,suggati,suggatiṃ,TH195,,"adhammo nirayaṃ neti, dhammo pāpeti <b>suggatiṃ</b>","False teaching leads to no good fortune, the Teaching leads to a good destination.",
29236,taca 1,tacena,MN82,,"aṭṭhi <b>tacena</b> onaddhaṃ, saha vatthebhi sobhati.",A bone covered with skin; it looks beautiful with clothes.,
30216,taṃ 1.2,taṃ,UD45,,"viññāṇaṃ na tumhākaṃ, <b>taṃ</b> pajahatha.","Consciousness is not yours, you must abandon it!",
30152,tasmiṃ samaye,tasmiṃ samaye,MN74,,"n'eva <b>tasmiṃ samaye</b> dukkhaṃ vedanaṃ vedeti, na adukkham'asukhaṃ vedanaṃ vedeti","At that time, he feels neither an unpleasant sensation nor a neutral sensation.",
29660,tathā,tathā,DN16.27 (simpl),,pupphā <b>tathā</b>gatassa sarīraṃ okiranti,Flowers are sprinkled on the dead body of the Tathāgata.,
30066,tayā 1,tayā,VIN PAT PC 42,yes,"gaccha āvuso, na me <b>tayā</b> saddhiṃ kathā vā nisajjā vā phāsu hoti","Go away, friend, for me there is no comfort talking or sitting down together with you.",
31024,tumhākaṃ 3,tumhākaṃ,SN22.33,,"viññāṇaṃ na <b>tumhākaṃ</b>, taṃ pajahatha.","Consciousness is not yours, you must abandon it!",
31027,tumhe 2,,VIN5.1.1 ,,mā kho <b>tumhe</b> eso ajesi. ,Do not indeed let this [person] defeat you.,
31108,tuvaṃ 1,tuvaṃ,SNP31 (simpl),yes,<b>tuvaṃ</b> hi no brahmasamo asi saccaṃ,You are truly for us equal to the Brahma.,
14333,uccāsoṇḍā,uccāsoṇḍaṃ,AN7.61,,na <b>uccāsoṇḍaṃ</b> paggahetvā kulāni upasaṅkamissāmi,"Having not raised up a high trunk, I will approach families. [I will not arrogantly approach families]",
14332,uccāsoṇḍaṃ paggahetvā,uccāsoṇḍaṃ paggahetvā,AN7.61,,na <b>uccāsoṇḍaṃ paggahetvā</b> kulāni upasaṅkamissāmi,"Having not raised up a high trunk, I will approach families. [I will not arrogantly approach families]",
16087,upasaṅkamati,upasaṅkamissāmi,AN7.61,,na uccāsoṇḍaṃ paggahetvā kulāni <b>upasaṅkamissāmi</b>,"Having not raised up a high trunk, I will approach families. [I will not arrogantly approach families]",
16096,upasaṅkamitvā,upasaṅkamitvā,AN3.21,,<b>upasaṅkamitvā</b> āyasmatā sāriputtena saddhiṃ sammodiṃsu,They approached and had polite conversation with venerable Sariputta.,
14737,uttariṃ 2,uttariṃ,MN43,,so āyasmantaṃ sāriputtaṃ <b>uttariṃ</b> pañhaṃ apucchi.,He asked venerable Sāriputta a question in addition.,
66444,vasa 1.2,vasaṃ,AN7.23,,bhikkhū uppannāya taṇhāya na <b>vasaṃ</b> gacchissanti,The monks will not submit to the power of arisen craving.,
66480,vasaṃ gacchati,vasaṃ gacchissanti,AN7.23,,bhikkhū uppannāya taṇhāya na <b>vasaṃ gacchissanti</b>,The monks will not submit to the power of arisen craving.,
70328,vedeti 1,vedeti,MN74,,"n'eva tasmiṃ samaye dukkhaṃ vedanaṃ <b>vedeti</b>, na adukkham'asukhaṃ vedanaṃ vedeti","At that time, he feels neither an unpleasant sensation nor a neutral sensation.",
68643,vibhūsana,vibhūsanāya,MN2.4,,"neva davāya, na madāya, na maṇḍanāya, na <b>vibhūsanāya</b>","Neither for fun, nor for intoxication, nor for adornment, nor for physical appearance.",
68472,vippaṭisārī,vippaṭisārino,MN19 (simpl),yes,"jhāyatha, bhikkhave, mā pamādaṃ attha, mā pacchā <b>vippaṭisārino</b> ahuvattha. ayaṃ vo amhākaṃ anusāsanī","Meditate, monks! You must not be negligent, do not have remorse afterwards! This [is] our advice for you.",
69209,visaṃyoga 1,visaṃyogāya,AN8.53,,"ime dhammā saṃyogāya saṃvattanti, no <b>visaṃyogāya</b>.","These things lead to attachment, not to detachment.",
70562,vo 1.4,vo,DN16.36 (simpl),,<b>vo</b> mayā dhammo ca vinayo ca desito <b>vo</b> mama accayena satthā bhavissati,"After my passing away, the Doctrine and Discipline taught by me to you, will become a teacher for you.",
70563,vo 1.5,vo,KHP7,,"idaṃ <b>vo</b> ñātīnaṃ hotu, sukhitā hontu ñātayo.",May this be for your relatives; may [your] relatives be happy.,
70561,vo 1.3,vo,SN22.33,,taṃ <b>vo</b> pahīnaṃ hitāya sukhāya bhavissati,"[When] that is given up by you, it will be beneficial and comfortable [for you].",
53912,yācati 1,yācati,VIN1.2.6,,bhikkhu saṅghaṃ kuṭivatthussa olokanaṃ <b>yācati</b>,A monk asks the Community to check the place of the hut.,
53575,yathā 1,yathā,AN6.61,,"<b>yathā</b> no bhagavā byākarissati, tathā naṃ mayaṃ dhāressāma","As the Blessed One will explain [it] to us, so we will keep that in mind.",
53582,yathākammaṃ 1,yathākammaṃ,MN82 (simpl),,ahaṃ <b>yathākammaṃ</b> gamissāmi,I will go according to my actions.,
54023,yāvataka,yāvatako,AN10.93,,"anāthapiṇḍiko gahapati <b>yāvatako</b> ahosi paribbājakehi saddhiṃ kathāsallāpo, taṃ sabbaṃ bhagavato ārocesi.","Whatever conversation the householder Anāthapindika had with the wandering ascetics, all that he told to the Blessed One.",
54024,yāvatako ahosi kathāsallāpo,yāvatako ahosi paribbājakehi saddhiṃ kathāsallāpo,AN10.93,,"anāthapiṇḍiko gahapati <b>yāvatako ahosi paribbājakehi saddhiṃ kathāsallāpo</b>, taṃ sabbaṃ bhagavato ārocesi.","Whatever conversation the householder Anāthapindika had with the wandering ascetics, all that he told to the Blessed One.",
51427,mayaṃ 1,,AN6.61 ,,"yathā no bhagavā byākarissati, tathā naṃ <b>mayaṃ</b> dhāressāma","As the Blessed One will explain [it] to us, so we will keep that in mind.",
31138,te 2.3,,UDa43 ,,ahaṃ <b>te</b> aparimitaṃ dhanaṃ dassāmi,I will give unlimited wealth to you.,
