id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
17545,ekantaparipuṇṇa,ek'antaparipuṇṇaṃ,MN27,,na sukaraṃ agāraṃ ajjhāvasatā <b>ek'antaparipuṇṇaṃ</b> ek'antaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ.,"It is not easy [for] one domestically settled at home to live the completely perfect, completely pure holy life, polished like mother-of-pearl.",
17546,ekantaparisuddha,ek'antaparisuddhaṃ,MN27,,na sukaraṃ agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ <b>ek'antaparisuddhaṃ</b> saṅkhalikhitaṃ brahmacariyaṃ carituṃ.,"It is not easy [for] one domestically settled at home to live the completely perfect, completely pure holy life, polished like mother-of-pearl.",
35340,na sukaraṃ,na sukaraṃ,MN27,,<b>na sukaraṃ</b> agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ ek'antaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ.,"It is not easy [for] one domestically settled at home to live the completely perfect, completely pure holy life, polished like mother-of-pearl.",
56743,saṅkhalikhita,saṅkhalikhitaṃ,MN27,,na sukaraṃ agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ ek'antaparisuddhaṃ <b>saṅkhalikhitaṃ</b> brahmacariyaṃ carituṃ.,"It is not easy [for] one domestically settled at home to live the completely perfect, completely pure holy life, polished like mother-of-pearl.",
63395,sukara 1,sukaraṃ,MN27,,na <b>sukaraṃ</b> agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ ek'antaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ.,"It is not easy [for] one domestically settled at home to live the completely perfect, completely pure holy life, polished like mother-of-pearl.",
10944,ahesumha,ahesumha,MN38,,"<b>ahesumha</b> nu kho mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, kiṃ nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
2404,atītamaddhānaṃ,atītam'addhānaṃ,MN38,,"ahesumha nu kho mayaṃ <b>atītam'addhānaṃ</b>, nanu kho ahesumha atītam'addhānaṃ, kiṃ nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
21956,kiṃ 1,kiṃ,MN38,,"ahesumha nu kho mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, <b>kiṃ</b> nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
21952,kiṃ nu kho,kiṃ nu kho,MN38,,"ahesumha nu kho mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, <b>kiṃ nu kho</b> ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
35594,nanu,nanu,MN38,,"ahesumha nu kho mayaṃ atītam'addhānaṃ, <b>nanu</b> kho ahesumha atītam'addhānaṃ, kiṃ nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
38664,nu,nu,MN38,,"ahesumha <b>nu</b> kho mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, kiṃ nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
38665,nu kho,nu kho,MN38,,"ahesumha <b>nu kho</b> mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, kiṃ nu kho ahesumha atītam'addhānaṃ?",Were we in the past? Were we not in the past? What indeed were we in the past?,
38193,nisinna 1,nisinno,MN39,,seyyathāpi bhikkhave puriso odātena vatthena sasīsaṃ pārupetvā <b>nisinno</b> assa,"Imagine if, monks, a man would be seated, covered with a white cloth up to the head.",
18619,odāta 1,odātena,MN39,,seyyathāpi bhikkhave puriso <b>odātena</b> vatthena sasīsaṃ pārupetvā nisinno assa,"Imagine if, monks, a man would be seated, covered with a white cloth up to the head.",
45841,pārupetvā,pārupetvā,MN39,,seyyathāpi bhikkhave puriso odātena vatthena sasīsaṃ <b>pārupetvā</b> nisinno assa,"Imagine if, monks, a man would be seated, covered with a white cloth up to the head.",
61266,sasīsaṃ,sasīsaṃ,MN39,,seyyathāpi bhikkhave puriso odātena vatthena <b>sasīsaṃ</b> pārupetvā nisinno assa,"Imagine if, monks, a man would be seated, covered with a white cloth up to the head.",
8460,amatadvāra,amatadvārānaṃ,MN52,yes,"evam'eva kho ahaṃ, bhante, imesaṃ ekādasannaṃ <b>amatadvārānaṃ</b> ekam'ekena api amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.","Venerable sir, indeed, in the same way, even by one door to the deathless state of these eleven doors to the deathless state, I, too,will myself be able to make safety.",
17719,ekādasa 1,ekādasannaṃ,MN52,yes,"evam'eva kho ahaṃ, bhante, imesaṃ <b>ekādasannaṃ</b> amatadvārānaṃ ekam'ekena api amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.","Venerable sir, indeed, in the same way, even by one door to the deathless state of these eleven doors to the deathless state, I, too,will myself be able to make safety.",
17627,ekamekena 1,ekam'ekena,MN52,yes,"evam'eva kho ahaṃ, bhante, imesaṃ ekādasannaṃ amatadvārānaṃ <b>ekam'ekena</b> api amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.","Venerable sir, indeed, in the same way, even by one door to the deathless state of these eleven doors to the deathless state, I, too,will myself be able to make safety.",
13822,imesaṃ 2,,MN52,yes,"evam'eva kho ahaṃ, bhante, <b>imesaṃ</b> ekādasannaṃ amatadvārānaṃ ekam'ekena api amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.","Venerable sir, indeed, in the same way, even by one door to the deathless state of these eleven doors to the deathless state, I, too,will myself be able to make safety.",
56465,sakkuṇāti,sakkuṇissāmi,MN52,yes,"evam'eva kho ahaṃ, bhante, imesaṃ ekādasannaṃ amatadvārānaṃ ekam'ekena api amatadvārena <b>sakkuṇissāmi</b> attānaṃ sotthiṃ kātuṃ.","Venerable sir, indeed, in the same way, even by one door to the deathless state of these eleven doors to the deathless state, I, too,will myself be able to make safety.",
1636,aññātuṃ,aññātuṃ,MN9,,dūrato mayaṃ āgaccheyyāma āyasmato sāriputtassa santike etassa bhāsitassa atthaṃ <b>aññātuṃ</b>,We would come from far away in the presence of Ven. Sāriputta to learn the meaning of this saying.,
33906,dūrato,dūrato,MN9,,<b>dūrato</b> mayaṃ āgaccheyyāma āyasmato sāriputtassa santike etassa bhāsitassa atthaṃ aññātuṃ,We would come from far away in the presence of Ven. Sāriputta to learn the meaning of this saying.,
17894,etassa 2,etassa,MN9,,dūrato mayaṃ āgaccheyyāma āyasmato sāriputtassa santike <b>etassa</b> bhāsitassa atthaṃ aññātuṃ,We would come from far away in the presence of Ven. Sāriputta to learn the meaning of this saying.,
58271,santike 1,santike,MN9,,dūrato mayaṃ āgaccheyyāma āyasmato sāriputtassa <b>santike</b> etassa bhāsitassa atthaṃ aññātuṃ,We would come from far away in the presence of Ven. Sāriputta to learn the meaning of this saying.,
12280,āyu 2,,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā <b>āyuno</b> saṃhāni indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
13742,indriya 1,indriyānaṃ,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni <b>indriyānaṃ</b> paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
28556,jīraṇatā,jīraṇatā,SN12.2,,jarā <b>jīraṇatā</b> khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
23363,khaṇḍicca,khaṇḍiccaṃ,SN12.2,,jarā jīraṇatā <b>khaṇḍiccaṃ</b> pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
45854,pāliccaṃ,pāliccaṃ,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ <b>pāliccaṃ</b> valittacatā āyuno saṃhāni indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
43632,paripāka 1,paripāko,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ <b>paripāko</b>; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
62019,saṃhāni,saṃhāni,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno <b>saṃhāni</b> indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
66425,valittacatā,valittacatā,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ <b>valittacatā</b> āyuno saṃhāni indriyānaṃ paripāko; ayaṃ vuccati jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
69965,vuccati,vuccati,SN12.2,,jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko; ayaṃ <b>vuccati</b> jarā.,"Ageing, decrepitude, brokenness, grayness of hair, wrinkled skin, dwindling of the life force, deterioration of the sense faculties; this is called old age.",
36536,nālaṃ 2,n'ālaṃ,SN12.61,,assutavā puthujjano <b>n'ālaṃ</b> nibbindituṃ n'ālaṃ virajjituṃ n'ālaṃ vimuccituṃ,"An uneducated common person [is] not able to become disenchanted, [is] not able to become dispassionate, [is] not able to become free.",
37686,nibbindituṃ,nibbindituṃ,SN12.61,,assutavā puthujjano n'ālaṃ <b>nibbindituṃ</b> n'ālaṃ virajjituṃ n'ālaṃ vimuccituṃ,"An uneducated common person [is] not able to become disenchanted, [is] not able to become dispassionate, [is] not able to become free.",
68702,vimuccituṃ,vimuccituṃ,SN12.61,,assutavā puthujjano n'ālaṃ nibbindituṃ n'ālaṃ virajjituṃ n'ālaṃ <b>vimuccituṃ</b>,"An uneducated common person [is] not able to become disenchanted, [is] not able to become dispassionate, [is] not able to become free.",
68826,virajjituṃ,virajjituṃ,SN12.61,,assutavā puthujjano n'ālaṃ nibbindituṃ n'ālaṃ <b>virajjituṃ</b> n'ālaṃ vimuccituṃ,"An uneducated common person [is] not able to become disenchanted, [is] not able to become dispassionate, [is] not able to become free.",
8537,amaritukāma,amaritu'kāmo,SN12.63,,atha puriso āgaccheyya jīvitu'kāmo <b>amaritu'kāmo</b> sukhakāmo dukkhappaṭikūlo,"Then a man would come along, wishing to live, not wishing to die, wishing for ease, averse to suffering.",
32922,dukkhappaṭikūla,dukkhappaṭikūlo,SN12.63,,atha puriso āgaccheyya jīvitu'kāmo amaritu'kāmo sukhakāmo <b>dukkhappaṭikūlo</b>,"Then a man would come along, wishing to live, not wishing to die, wishing for ease, averse to suffering.",
28629,jīvitukāma,jīvitu'kāmo,SN12.63,,atha puriso āgaccheyya <b>jīvitu'kāmo</b> amaritu'kāmo sukhakāmo dukkhappaṭikūlo,"Then a man would come along, wishing to live, not wishing to die, wishing for ease, averse to suffering.",
63458,sukhakāma,sukhakāmo,SN12.63,,atha puriso āgaccheyya jīvitu'kāmo amaritu'kāmo <b>sukhakāmo</b> dukkhappaṭikūlo,"Then a man would come along, wishing to live, not wishing to die, wishing for ease, averse to suffering.",
21641,kiñca 1,kiñ'ca,SN22.33,,"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati. <b>kiñ'ca</b>, bhikkhave, na tumhākaṃ?","Whatever is not yours, monks, abandon that; [when] that has been abandoned by you, it will be for [your] benefit and happiness. And what, monks, is not yours?",
77758,yaṃ taṃ,yaṃ taṃ,SN22.33,,"<b>yaṃ</b>, bhikkhave, na tumhākaṃ, <b>taṃ</b> pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati. kiñ'ca, bhikkhave, na tumhākaṃ?","Whatever is not yours, monks, abandon that; [when] that has been abandoned by you, it will be for [your] benefit and happiness. And what, monks, is not yours?",
25663,ca 2.2,,SN22.59,,"yasmā <b>ca</b> kho, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati",Because form is indeed not self; therefore it is leading to illness.,
18049,esohamasmi,esohamasmi,SN22.59,,"yaṃ aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ taṃ samanupassituṃ, etaṃ mama, <b>esohamasmi</b>, eso me attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
20715,kallaṃ,kallaṃ,SN22.59,,"yaṃ aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, <b>kallaṃ</b> taṃ samanupassituṃ, etaṃ mama, esohamasmi, eso me attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
53164,me 2,me,SN22.59,,"yaṃ aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ taṃ samanupassituṃ, etaṃ mama, esohamasmi, eso <b>me</b> attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
59353,samanupassituṃ,samanupassituṃ,SN22.59,,"yaṃ aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ taṃ <b>samanupassituṃ</b>, etaṃ mama, esohamasmi, eso me attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
30148,tasmā 2,tasmā,SN22.59,,"yasmā ca kho, bhikkhave, rūpaṃ anattā, <b>tasmā</b> rūpaṃ ābādhāya saṃvattati",Because form is indeed not self; therefore it is leading to illness.,
68338,vipariṇāmadhamma,vipariṇāmadhammaṃ,SN22.59,,"yaṃ aniccaṃ dukkhaṃ <b>vipariṇāmadhammaṃ</b>, kallaṃ taṃ samanupassituṃ, etaṃ mama, esohamasmi, eso me attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
53872,yaṃ 1,yaṃ,SN22.59,,"<b>yaṃ</b> aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ taṃ samanupassituṃ, etaṃ mama, esohamasmi, eso me attā'ti?","Whatever is impermanent, unsatisfactory, subject to change. Is it suitable to regard that [as]: ""this is mine, I am this, this is my self""?",
53838,yasmā 1,yasmā,SN22.59,,"<b>yasmā</b> ca kho, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati",Because form is indeed not self; therefore it is leading to illness.,
53839,yasmā ca kho,yasmā ca kho,SN22.59,,"<b>yasmā ca kho</b>, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati",Because form is indeed not self; therefore it is leading to illness.,
77761,yasmā tasmā,,SN22.59,,"<b>yasmā</b> ca kho, bhikkhave, rūpaṃ anattā, <b>tasmā</b> rūpaṃ ābādhāya saṃvattati",Because form is indeed not self; therefore it is leading to illness.,
24287,gandha 1,,SN35.28,,ghānasmiṃ api nibbindati <b>gandhesu</b> api nibbindati ghānaviññāṇe api nibbindati ghānasamphasse api nibbindati,"He is disenchanted with regard to the nose, also with regard to smell, he is disenchanted with regard to nose consciousness as well, he is also disenchanted with regard to nose contact.",
25594,ghāna,ghānasmiṃ,SN35.28,,<b>ghānasmiṃ</b> api nibbindati gandhesu api nibbindati <b>ghāna</b>viññāṇe api nibbindati <b>ghāna</b>samphasse api nibbindati,"He is disenchanted with regard to the nose, also with regard to smell, he is disenchanted with regard to nose consciousness as well, he is also disenchanted with regard to nose contact.",
25600,ghānasamphassa,ghānasamphasse,SN35.28,,ghānasmiṃ api nibbindati gandhesu api nibbindati ghānaviññāṇe api nibbindati <b>ghānasamphasse</b> api nibbindati,"He is disenchanted with regard to the nose, also with regard to smell, he is disenchanted with regard to nose consciousness as well, he is also disenchanted with regard to nose contact.",
25605,ghānaviññāṇa,ghānaviññāṇe,SN35.28,,ghānasmiṃ api nibbindati gandhesu api nibbindati <b>ghānaviññāṇe</b> api nibbindati ghānasamphasse api nibbindati,"He is disenchanted with regard to the nose, also with regard to smell, he is disenchanted with regard to nose consciousness as well, he is also disenchanted with regard to nose contact.",
20934,kātuṃ 1,kātuṃ,SN42.6,,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā <b>kātuṃ</b> yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyya?","But, venerable sir, the Blessed One, the Worthy One, the Perfectly Enlightened One is able to make all the world thus, so that after the breaking up of the body, after death, that it might be reborn in a good destination, a heavenly world.",
45166,pahoti 2,pahoti,SN42.6,,"bhagavā pana, bhante, arahaṃ sammāsambuddho <b>pahoti</b> tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyya?","But, venerable sir, the Blessed One, the Worthy One, the Perfectly Enlightened One is able to make all the world thus, so that after the breaking up of the body, after death, that it might be reborn in a good destination, a heavenly world.",
43071,paraṃ,paraṃ,SN42.6,,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā <b>paraṃ</b> maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyya?","But, venerable sir, the Blessed One, the Worthy One, the Perfectly Enlightened One is able to make all the world thus, so that after the breaking up of the body, after death, that it might be reborn in a good destination, a heavenly world.",
43072,paraṃ maraṇā,paraṃ maraṇā,SN42.6,,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā <b>paraṃ maraṇā</b> sugatiṃ saggaṃ lokaṃ upapajjeyya?","But, venerable sir, the Blessed One, the Worthy One, the Perfectly Enlightened One is able to make all the world thus, so that after the breaking up of the body, after death, that it might be reborn in a good destination, a heavenly world.",
15864,upapajjeyya,upapajjeyya,SN42.6,,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ <b>upapajjeyya</b>?","But, venerable sir, the Blessed One, the Worthy One, the Perfectly Enlightened One is able to make all the world thus, so that after the breaking up of the body, after death, that it might be reborn in a good destination, a heavenly world.",
14202,uggahīta,uggahītaṃ,SNP46 (simpl),yes,"yesu idha n'atthi paramaṃ <b>uggahītaṃ</b>, tesu tvaṃ kiṃ labhe pasūra?","What, Pasūra, would you gain among them here, those for whom there is nothing grasped as ultimate?",
54203,yesu,yesu,SNP46 (simpl),yes,"<b>yesu</b> idha n'atthi paramaṃ uggahītaṃ, tesu tvaṃ kiṃ labhe pasūra?","What, Pasūra, would you gain among them here, those for whom there is nothing grasped as ultimate?",
77763,yesu tesu,yesu tesu,SNP46 (simpl),yes,"<b>yesu</b> idha n'atthi paramaṃ uggahītaṃ, <b>tesu</b> tvaṃ kiṃ labhe pasūra?","What, Pasūra, would you gain among them here, those for whom there is nothing grasped as ultimate?",
4270,anissita 1,anissito,SNP61,yes,"eko ahaṃ sakka mahantaṃ oghaṃ, <b>anissito</b> no visahāmi tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
17378,eka 3,eko,SNP61,yes,"<b>eko</b> ahaṃ sakka mahantaṃ oghaṃ, anissito no visahāmi tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
51598,mahanta 1,mahantaṃ,SNP61,yes,"eko ahaṃ sakka <b>mahantaṃ</b> oghaṃ, anissito no visahāmi tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
18410,ogha 1,oghaṃ,SNP61,yes,"eko ahaṃ sakka mahantaṃ <b>oghaṃ</b>, anissito no visahāmi tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
56384,sakka 3,sakka,SNP61,yes,"eko ahaṃ <b>sakka</b> mahantaṃ oghaṃ, anissito no visahāmi tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
30315,tārituṃ,tārituṃ,SNP61,yes,"eko ahaṃ sakka mahantaṃ oghaṃ, anissito no visahāmi <b>tārituṃ</b>","Sakyan, alone and independent, I am unable to cross over the great flood.",
69196,visahati 1.1,visahāmi,SNP61,yes,"eko ahaṃ sakka mahantaṃ oghaṃ, anissito no <b>visahāmi</b> tārituṃ","Sakyan, alone and independent, I am unable to cross over the great flood.",
7452,abyositatta,abyositattā,TH251,yes,"tasmā hi paññā eva dhanena seyyā, yāya vosānaṃ idha adhigacchati. <b>abyositattā</b> hi bhav'ābhavesu, pāpāni kammāni karoti mohā.","Therefore, only wisdom is indeed better than wealth; by it [i.e. wisdom] one attains perfection here/in this world; indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
49608,bhavābhava 1,bhav'ābhavesu,TH251,yes,"abyositattā hi <b>bhav'ābhavesu</b>, pāpāni kammāni karoti mohā.","indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
39994,paññā 1,paññā,TH251,yes,"tasmā hi <b>paññā</b> eva dhanena seyyā, yāya vosānaṃ idha adhigacchati. abyositattā hi bhav'ābhavesu, pāpāni kammāni karoti mohā.","Therefore, only wisdom is indeed better than wealth; by it [i.e. wisdom] one attains perfection here/in this world; indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
45576,pāpa 1,pāpāni,TH251,yes,"abyositattā hi bhav'ābhavesu, <b>pāpāni</b> kammāni karoti mohā.","indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
64947,seyya 1.1,,TH251,yes,"tasmā hi paññā eva dhanena <b>seyyā</b>, yāya vosānaṃ idha adhigacchati. abyositattā hi bhav'ābhavesu, pāpāni kammāni karoti mohā.","Therefore, only wisdom is indeed better than wealth; by it [i.e. wisdom] one attains perfection here/in this world; indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
70630,vosāna 1,vosānaṃ,TH251,yes,"tasmā hi paññā eva dhanena seyyā, yāya <b>vosānaṃ</b> idha adhigacchati. abyositattā hi bhav'ābhavesu, pāpāni kammāni karoti mohā.","Therefore, only wisdom is indeed better than wealth; by it [i.e. wisdom] one attains perfection here/in this world; indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
54004,yāya,,TH251,yes,"tasmā hi paññā eva dhanena seyyā, <b>yāya</b> vosānaṃ idha adhigacchati. abyositattā hi bhav'ābhavesu, pāpāni kammāni karoti mohā.","Therefore, only wisdom is indeed better than wealth; by it [i.e. wisdom] one attains perfection here/in this world; indeed, because of not being accomplished, out of delusion, one does evil actions in any states of existence.",
12921,āsuṃ,āsuṃ,TH257,yes,"jīvitānaṃ parikkhāre, bhesajje atha paccaye, na bāḷhaṃ ussukā <b>āsuṃ</b>.",They were not overly zealously desiring medicines and requisites for life.,
48409,bāḷhaṃ,bāḷhaṃ,TH257,yes,"jīvitānaṃ parikkhāre, bhesajje atha paccaye, na <b>bāḷhaṃ</b> ussukā āsuṃ.",They were not overly zealously desiring medicines and requisites for life.,
50322,bhesajja,bhesajje,TH257,yes,"jīvitānaṃ parikkhāre, <b>bhesajje</b> atha paccaye, na bāḷhaṃ ussukā āsuṃ.",They were not overly zealously desiring medicines and requisites for life.,
28594,jīvita 1,jīvitānaṃ,TH257,yes,"<b>jīvitānaṃ</b> parikkhāre, bhesajje atha paccaye, na bāḷhaṃ ussukā āsuṃ.",They were not overly zealously desiring medicines and requisites for life.,
39375,paccaya 1,,TH257,yes,"jīvitānaṃ parikkhāre, bhesajje atha <b>paccaye</b>, na bāḷhaṃ ussukā āsuṃ.",They were not overly zealously desiring medicines and requisites for life.,
17211,ussuka,ussukā,TH257,yes,"jīvitānaṃ parikkhāre, bhesajje atha paccaye, na bāḷhaṃ <b>ussukā</b> āsuṃ.",They were not overly zealously desiring medicines and requisites for life.,
3762,anabhineti,anabhineyya,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā <b>anabhineyya</b> vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
6338,aparikkamana,aparikkamane,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ <b>aparikkamane</b> saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
33968,desanā 3,desanāya,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ <b>desanāya</b> pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
21385,kāreti 4,,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ <b>kāreyya</b> bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
22204,kuṭi 1,kuṭiṃ,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya <b>kuṭiṃ</b> kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
42674,pamāṇa 3,,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya <b>pamāṇaṃ</b> vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
