id,pali,selected_pali_word,sutta_number,sutta_name,class_example
44094,parisandeti,parisandeti,mn107,gaṇakamoggallānasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti <b>parisandeti</b> paripūreti parippharati, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti."
44560,pallaṅka 2,pallaṅkaṃ,mn107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍapātapaṭikkanto nisīdati <b>pallaṅkaṃ</b> ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā."
45348,pāṇa 2,pāṇ,mn107,gaṇakamoggallānasuttaṃ,upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajja't'agge <b>pāṇ</b>'upetaṃ saraṇaṃ gatan'ti.
45349,pāṇa 3,pāṇ,mn107,gaṇakamoggallānasuttaṃ,upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajja't'agge <b>pāṇ</b>'upetaṃ saraṇaṃ gatan'ti.
45401,pāṇupeta,pāṇ'upetaṃ,mn107,gaṇakamoggallānasuttaṃ,upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajja't'agge <b>pāṇ'upetaṃ</b> saraṇaṃ gatan'ti.
45899,pāsāda,pāsāde,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati pubb'ārāme migāramātup<b>pāsāde</b>."
46721,puna,puna,mn107,gaṇakamoggallānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati."
46722,puna caparaṃ,puna caparaṃ,mn107,gaṇakamoggallānasuttaṃ,"<b>puna caparaṃ</b>, bhikkhave, bhikkhu vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati."
46912,pubbārāma,pubb'ārāme,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati <b>pubb'ārāme</b> migāramātupāsāde."
46920,pubbe 1,pubb',mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati <b>pubb'</b>ārāme migāramātupāsāde."
47031,purisa 1,purisa,mn107,gaṇakamoggallānasuttaṃ,"tam'enaṃ tvaṃ evaṃ vadeyyāsi, eh'ambho <b>purisa</b>, ayaṃ maggo rājagahaṃ gacchati."
47717,phāsu 1,phāsuvihāro,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca <b>phāsuvihāro</b> cā'ti."
47732,phāsuvihāra,phāsuvihāro,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca <b>phāsuvihāro</b> cā'ti."
48792,byākaroti 1,byākareyyāsi,mn107,gaṇakamoggallānasuttaṃ,yathā te khameyya tathā naṃ <b>byākareyyāsi</b>.
48850,byāpādapadosa,byāpādapadosaṃ,mn107,gaṇakamoggallānasuttaṃ,"so abhijjhaṃ loke pahāya vigat'ābhijjhena cetasā viharati, abhijjhāya cittaṃ parisodheti, <b>byāpādapadosaṃ</b> pahāya abyāpannacitto viharati sabbapāṇabhūtahit'ānukampī, byāpādapadosā cittaṃ parisodheti,"
49139,bhagavant 1,bhagavantaṃ,mn107,gaṇakamoggallānasuttaṃ,ekam'antaṃ nisinno kho gaṇakamoggallāno brāhmaṇo <b>bhagavantaṃ</b> etad'avoca
49147,bhagavā,bhagavā,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ <b>bhagavā</b> sāvatthiyaṃ viharati pubb'ārāme migāramātupāsāde."
49558,bhavantaṃ,bhagavantaṃ,mn107,gaṇakamoggallānasuttaṃ,ekam'antaṃ nisinno kho gaṇakamoggallāno brāhmaṇo <b>bhagavantaṃ</b> etad'avoca
49722,bhāra 1,,,,
49885,bhikkhu,bhikkhu,mn107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, <b>bhikkhu</b>, sīlavā hohi, pātimokkhasaṃvarasaṃvuto viharāhi ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya sikkhassu sikkhāpadesū'ti."
49930,bhikkhusaṅgha,bhikkhusaṅghañ'ca,mn107,gaṇakamoggallānasuttaṃ,es'āhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañ'ca <b>bhikkhusaṅghañ'ca</b>.
50009,bhiyyo,bhiyyo,mn107,gaṇakamoggallānasuttaṃ,"satam'pi mayaṃ, bho gotama, gaṇāpema, <b>bhiyyo</b>'pi gaṇāpema."
50182,bhūtavādī,,,,
